,DS_CARGO,NM_CANDIDATO,NM_SOCIAL_CANDIDATO,NM_PARTIDO,DS_GENERO,DS_COR_RACA,NR_IDADE_DATA_POSSE,DS_GRAU_INSTRUCAO,NM_UE,VR_DESPESA_MAX_CAMPANHA
4932,VEREADOR,MARIA DE FÁTIMA VIEIRA MARTINS,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,BRANCA,53,SUPERIOR COMPLETO,NITERÓI,-1
4933,VEREADOR,MARCELO VICENTE FERREIRA MAGALHÃES,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,BRANCA,54,ENSINO MÉDIO COMPLETO,TRÊS RIOS,-1
4934,VEREADOR,MARCOS AURÉLIO MAIA PIMENTEL,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,BRANCA,37,ENSINO MÉDIO INCOMPLETO,TERESÓPOLIS,-1
4935,VEREADOR,SILAMAR DOS SANTOS ALVES,#NULO#,PARTIDO SOCIAL LIBERAL,MASCULINO,BRANCA,29,ENSINO MÉDIO COMPLETO,QUEIMADOS,-1
4936,VEREADOR,SEBASTIÃO LOURENÇO DE SOUZA,#NULO#,PARTIDO SOCIAL CRISTÃO,MASCULINO,NEGRA,57,ENSINO FUNDAMENTAL INCOMPLETO,PIRAÍ,-1
4937,VEREADOR,MARILENE MACIEL SOARES,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,FEMININO,NEGRA,33,SUPERIOR COMPLETO,TANGUÁ,0
4938,VEREADOR,ANTONIO FRANCISCO MADEIRA,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,53,ENSINO MÉDIO COMPLETO,DUQUE DE CAXIAS,-1
4939,VEREADOR,NEIDE APARECIDA DA SILVA,#NULO#,PARTIDO POPULAR SOCIALISTA,FEMININO,BRANCA,50,ENSINO MÉDIO INCOMPLETO,VOLTA REDONDA,0
4940,VEREADOR,MARINETE CARDOSO LOPES MELEGARIO,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,FEMININO,BRANCA,57,ENSINO MÉDIO COMPLETO,SANTA MARIA MADALENA,-1
4941,VEREADOR,CARMEN LUCY PIRES ALVARES SCHADEGG,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,BRANCA,67,SUPERIOR COMPLETO,RIO DE JANEIRO,0
4942,VEREADOR,JOSÉ NILTON DA SILVA SANTOS,#NULO#,PARTIDO COMUNISTA DO BRASIL,MASCULINO,NEGRA,48,SUPERIOR COMPLETO,ITALVA,0
4943,VEREADOR,IZAIAS CONEGUNDES,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,NEGRA,52,ENSINO MÉDIO COMPLETO,QUATIS,-1
4944,VEREADOR,MARIANA QUEIROZ DOS SANTOS,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,BRANCA,22,ENSINO MÉDIO COMPLETO,BOM JARDIM,-1
4945,VEREADOR,MANOEL CAMPOS FERREIRA,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,NEGRA,70,LÊ E ESCREVE,VASSOURAS,-1
4946,VEREADOR,LUCINEIA APARECIDA MELLO DE SOUZA,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,BRANCA,48,ENSINO FUNDAMENTAL INCOMPLETO,DUAS BARRAS,-1
4947,VEREADOR,RUTH VICENTE DA SILVA,#NULO#,PARTIDO SOCIAL LIBERAL,FEMININO,NEGRA,45,ENSINO MÉDIO INCOMPLETO,SEROPÉDICA,0
4948,VEREADOR,AUGUSTO CESAR SILVEIRA SANTOS,#NULO#,PARTIDO ECOLÓGICO NACIONAL,MASCULINO,BRANCA,43,ENSINO FUNDAMENTAL COMPLETO,RESENDE,-1
4949,VEREADOR,VALDOMIRO RIBEIRO,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,BRANCA,75,ENSINO FUNDAMENTAL INCOMPLETO,PETRÓPOLIS,-1
4950,VEREADOR,ADEILSON PAULA DE OLIVEIRA,#NULO#,PARTIDO DOS TRABALHADORES,MASCULINO,BRANCA,40,ENSINO MÉDIO COMPLETO,ITATIAIA,-1
4951,VEREADOR,LEANDRO MEIRA DA SILVA,#NULO#,PARTIDO SOCIAL LIBERAL,MASCULINO,BRANCA,42,SUPERIOR COMPLETO,QUEIMADOS,-1
4952,VEREADOR,LUIZ CARLOS GOMES,#NULO#,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,BRANCA,48,ENSINO MÉDIO COMPLETO,BARRA DO PIRAÍ,-1
4953,VEREADOR,ADALBERTO BARBOSA DE OLIVEIRA JUNIOR,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,NEGRA,45,ENSINO MÉDIO COMPLETO,BELFORD ROXO,-1
4954,VEREADOR,VANESSA POYARES TUFFY FELIPPE BETHLEM,#NULO#,PARTIDO TRABALHISTA DO BRASIL,FEMININO,BRANCA,44,SUPERIOR INCOMPLETO,RIO DE JANEIRO,0
4955,VEREADOR,FABIO CUSTODIO FERREIRA,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,42,ENSINO MÉDIO COMPLETO,SANTO ANTÔNIO DE PÁDUA,-1
4956,VEREADOR,ANTONIO CARLOS SOARES CHAMBARELLI,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,BRANCA,48,ENSINO MÉDIO COMPLETO,PARACAMBI,-1
4957,VEREADOR,ARGEU JOSÉ PARREIRAS,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,NEGRA,51,ENSINO MÉDIO COMPLETO,MARICÁ,-1
4958,VEREADOR,OLMIRA SEVERINA DE SOUZA,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,BRANCA,44,ENSINO MÉDIO COMPLETO,VOLTA REDONDA,-1
4959,VEREADOR,WALQUIRIA JANDUI BRITO DO NASCIMENTO,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,NEGRA,60,ENSINO MÉDIO COMPLETO,SÃO GONÇALO,-1
4960,VEREADOR,ULISSES DE ALMEIDA MARINS,#NULO#,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,BRANCA,46,ENSINO FUNDAMENTAL COMPLETO,RIO DE JANEIRO,-1
4961,VEREADOR,IRINÉA CYPRIANO CARNEIRO,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,50,ENSINO FUNDAMENTAL COMPLETO,CANTAGALO,-1
4962,VEREADOR,ADAYR APARECIDO SOUZA,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,BRANCA,50,ENSINO FUNDAMENTAL COMPLETO,TRÊS RIOS,-1
4963,VEREADOR,EZEQUIEL VICENTE,#NULO#,PARTIDO SOCIAL DEMOCRATA CRISTÃO,MASCULINO,NEGRA,42,ENSINO FUNDAMENTAL COMPLETO,PETRÓPOLIS,-1
4964,VEREADOR,ROSILENE PEREIRA DA ROCHA,#NULO#,PARTIDO VERDE,FEMININO,BRANCA,36,SUPERIOR INCOMPLETO,SÃO FRANCISCO DE ITABAPOANA,-1
4965,VEREADOR,ERICA MACEDO VENTURA DA SILVA,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,45,SUPERIOR COMPLETO,SANTO ANTÔNIO DE PÁDUA,-1
4966,VEREADOR,LEANDRO GOMES FREITAS,#NULO#,PARTIDO DOS TRABALHADORES,MASCULINO,BRANCA,38,ENSINO FUNDAMENTAL INCOMPLETO,ITAOCARA,-1
4967,VEREADOR,JOAQUIM DA SILVA,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,BRANCA,79,ENSINO FUNDAMENTAL INCOMPLETO,ARRAIAL DO CABO,-1
4968,VEREADOR,LUCIANE LEMOS RAMOS,#NULO#,PARTIDO SOCIAL LIBERAL,FEMININO,BRANCA,34,ENSINO MÉDIO COMPLETO,VALENÇA,0
4969,VEREADOR,LEANDRO PEREIRA RIBEIRO,#NULO#,REDE SUSTENTABILIDADE,MASCULINO,NEGRA,43,SUPERIOR COMPLETO,ITABORAÍ,-1
4970,VEREADOR,MARCUS ANTONIO JALOTO NASCIMENTO,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,BRANCA,41,ENSINO MÉDIO INCOMPLETO,PATY DO ALFERES,-1
4972,VEREADOR,GUSTAVO DUTRA BARROSO,#NULO#,DEMOCRATAS,MASCULINO,BRANCA,42,SUPERIOR COMPLETO,NOVA FRIBURGO,-1
4973,VEREADOR,ADRIANO DE OLIVEIRA RANGEL,#NULO#,PARTIDO PÁTRIA LIVRE,MASCULINO,NEGRA,47,ENSINO FUNDAMENTAL INCOMPLETO,RIO DAS OSTRAS,0
4974,VEREADOR,MAURILIO CARNEIRO DE ANDRADE JUNIOR,#NULO#,REDE SUSTENTABILIDADE,MASCULINO,BRANCA,52,SUPERIOR COMPLETO,RIO DE JANEIRO,0
4975,VEREADOR,JOSE LUIS FELIZARDO DA SILVA,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,BRANCA,31,ENSINO MÉDIO INCOMPLETO,CARAPEBUS,-1
4977,VEREADOR,ALEXANDRO SOUZA,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,NEGRA,36,ENSINO FUNDAMENTAL COMPLETO,BELFORD ROXO,-1
4978,VEREADOR,CLAUDIANA VIEIRA DOS SANTOS,#NULO#,PARTIDO SOCIAL DEMOCRATA CRISTÃO,FEMININO,BRANCA,35,ENSINO MÉDIO COMPLETO,DUQUE DE CAXIAS,0
4979,VEREADOR,ERNANE  ALTAIR DE PAULA FILHO,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,BRANCA,43,SUPERIOR COMPLETO,VOLTA REDONDA,-1
4980,VEREADOR,GUILHERME DE SOUZA POLICARPO,#NULO#,PARTIDO VERDE,MASCULINO,NEGRA,33,ENSINO MÉDIO COMPLETO,VOLTA REDONDA,-1
4981,VEREADOR,IZAURA DANIELLA CONDE RUFF,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,BRANCA,39,ENSINO MÉDIO COMPLETO,BELFORD ROXO,-1
4982,VEREADOR,LUIZ CLAUDIO GREGORIO CASEMIRO,#NULO#,SOLIDARIEDADE,MASCULINO,NEGRA,55,ENSINO FUNDAMENTAL COMPLETO,SÃO GONÇALO,-1
4983,VEREADOR,JOSE ILÇO TORRES PACHECO,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,BRANCA,69,ENSINO FUNDAMENTAL COMPLETO,NOVA FRIBURGO,-1
4984,VEREADOR,CARLOS HENRIQUE DE ALMEIDA BRAGA,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,BRANCA,25,ENSINO MÉDIO COMPLETO,PATY DO ALFERES,-1
4985,VEREADOR,JOÃO ROGÉRIO CARLIM,#NULO#,PARTIDO DOS TRABALHADORES,MASCULINO,NEGRA,48,ENSINO FUNDAMENTAL INCOMPLETO,GUAPIMIRIM,-1
4986,VEREADOR,KATIA CERQUEIRA DOS SANTOS,#NULO#,SOLIDARIEDADE,FEMININO,NEGRA,42,ENSINO MÉDIO COMPLETO,CACHOEIRAS DE MACACU,0
4987,VEREADOR,MARCIA MOREIRA GONÇALVES,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,BRANCA,39,ENSINO FUNDAMENTAL INCOMPLETO,CASIMIRO DE ABREU,-1
4988,VEREADOR,MARIA DA GRAÇA COSTA FERRAZ,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,BRANCA,58,ENSINO MÉDIO COMPLETO,VALENÇA,0
4989,VEREADOR,MARCIA DE SOUZA VALLE,#NULO#,PARTIDO PROGRESSISTA,FEMININO,BRANCA,33,SUPERIOR COMPLETO,AREAL,0
4990,VEREADOR,AMILTON GROSSI,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,BRANCA,58,ENSINO FUNDAMENTAL COMPLETO,RIO DE JANEIRO,-1
4991,VEREADOR,EMILIA JOSÉ RIBEIRO,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,BRANCA,58,ENSINO MÉDIO COMPLETO,RIO DE JANEIRO,-1
4992,VEREADOR,JAIR VENÂNCIO DE PASCHOA FILHO,#NULO#,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,BRANCA,49,ENSINO FUNDAMENTAL INCOMPLETO,SEROPÉDICA,0
4993,VEREADOR,ADRIANA GOMES MARQUES,#NULO#,PARTIDO PROGRESSISTA,FEMININO,NEGRA,45,ENSINO MÉDIO INCOMPLETO,MIRACEMA,-1
4994,VEREADOR,JOSE CARLOS RANGEL DOS SANTOS,#NULO#,PARTIDO DA MULHER BRASILEIRA,MASCULINO,NEGRA,44,ENSINO MÉDIO COMPLETO,ITABORAÍ,-1
4995,VEREADOR,MARIA DA PENHA VIEIRA MORAES,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,BRANCA,53,ENSINO FUNDAMENTAL COMPLETO,RIO DE JANEIRO,-1
4996,VEREADOR,CARLOS ALBERTO CARVALHO DA SILVA,#NULO#,PARTIDO COMUNISTA DO BRASIL,MASCULINO,NEGRA,31,ENSINO MÉDIO COMPLETO,TRÊS RIOS,-1
4997,VEREADOR,MARIA REGINA DE ANDRADE COSTA,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,FEMININO,BRANCA,52,ENSINO FUNDAMENTAL INCOMPLETO,PATY DO ALFERES,-1
4998,VEREADOR,ELPELINA TEIXEIRA BONCOMPANHE,#NULO#,PARTIDO SOCIAL CRISTÃO,FEMININO,NEGRA,44,ENSINO FUNDAMENTAL COMPLETO,RIO DAS OSTRAS,0
4999,VEREADOR,ROZANGELA DAMES DE BARROS,#NULO#,PARTIDO SOCIAL CRISTÃO,FEMININO,BRANCA,42,ENSINO MÉDIO COMPLETO,CASIMIRO DE ABREU,-1
5000,VEREADOR,RENATO REBELLO SERRA,#NULO#,DEMOCRATAS,MASCULINO,NEGRA,49,SUPERIOR COMPLETO,RESENDE,0
5001,VEREADOR,CARLOS MELLO CEZAR DA ROCHA,#NULO#,REDE SUSTENTABILIDADE,MASCULINO,BRANCA,53,SUPERIOR COMPLETO,NITERÓI,-1
5002,VEREADOR,MARIA TEREZA TOLEDO LIPPI,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,FEMININO,BRANCA,69,SUPERIOR COMPLETO,NITERÓI,-1
5003,VEREADOR,ELIANA MARTA DA SILVA,#NULO#,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,BRANCA,40,ENSINO FUNDAMENTAL INCOMPLETO,SÃO JOÃO DE MERITI,-1
5004,VEREADOR,EDSON FREITAS GOMES,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,BRANCA,49,ENSINO FUNDAMENTAL INCOMPLETO,MARICÁ,-1
5005,VEREADOR,JOSE SILVÉRIO DA SILVA,#NULO#,PARTIDO SOCIAL LIBERAL,MASCULINO,BRANCA,52,ENSINO MÉDIO COMPLETO,DUQUE DE CAXIAS,-1
5006,VEREADOR,ADRIANA MATA VALENTIM COUTO,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,BRANCA,40,ENSINO MÉDIO COMPLETO,QUEIMADOS,-1
5007,VEREADOR,ANGELA MARIA BATISTA MOTÉ DIAS,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,BRANCA,56,ENSINO MÉDIO INCOMPLETO,CARDOSO MOREIRA,0
5008,VEREADOR,JOSE SIVERINO DE SOUZA BASTOS,#NULO#,PARTIDO DA MULHER BRASILEIRA,MASCULINO,BRANCA,54,ENSINO FUNDAMENTAL INCOMPLETO,SANTO ANTÔNIO DE PÁDUA,-1
5009,VEREADOR,ALBERTO VIEIRA DE SOUZA,#NULO#,SOLIDARIEDADE,MASCULINO,NEGRA,57,SUPERIOR COMPLETO,MARICÁ,-1
5010,VEREADOR,VICENTE SAMPAIO DE ANDRADE,#NULO#,PARTIDO SOCIAL CRISTÃO,MASCULINO,BRANCA,64,ENSINO MÉDIO COMPLETO,RESENDE,0
5011,VEREADOR,ALEXANDRE DE MEDEIROS,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,BRANCA,44,SUPERIOR INCOMPLETO,ITATIAIA,-1
5012,VEREADOR,FLAVIA PAZ DOS SANTOS,#NULO#,PARTIDO TRABALHISTA CRISTÃO,FEMININO,NEGRA,41,ENSINO MÉDIO COMPLETO,IGUABA GRANDE,0
5013,VEREADOR,RODRIGO ARNAUT SCHWARTZ,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,BRANCA,35,SUPERIOR COMPLETO,RIO DE JANEIRO,0
5014,VEREADOR,DIOGO BRITES DOS SANTOS,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,BRANCA,25,SUPERIOR COMPLETO,RIO DAS FLORES,0
5015,VEREADOR,MARIA HELENA DE OLIVEIRA BORGES,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,NEGRA,68,ENSINO MÉDIO COMPLETO,CAMPOS DOS GOYTACAZES,-1
5016,VEREADOR,ANTONIO RIBEIRO HIPOLITO,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,BRANCA,62,ENSINO FUNDAMENTAL INCOMPLETO,SANTO ANTÔNIO DE PÁDUA,-1
5017,VEREADOR,SEBASTIAO DE SOUZA,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,BRANCA,56,ENSINO MÉDIO COMPLETO,ANGRA DOS REIS,0
5018,VEREADOR,MICAEL DE PENASSE AMARANTE,#NULO#,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,BRANCA,34,SUPERIOR COMPLETO,RIO DE JANEIRO,0
5019,VEREADOR,IVAN PAULO BIANO DA SILVA,#NULO#,REDE SUSTENTABILIDADE,MASCULINO,NEGRA,43,SUPERIOR COMPLETO,SEROPÉDICA,0
5020,VEREADOR,ALVARO HENRIQUE DA SILVA FONSECA,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,NEGRA,37,ENSINO MÉDIO INCOMPLETO,BARRA MANSA,0
5022,VEREADOR,VALÉRIA PAES SANTOS,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,BRANCA,47,ENSINO FUNDAMENTAL COMPLETO,ITAGUAÍ,0
5023,VEREADOR,WELLYTA DA SILVA MACEDO,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,BRANCA,20,ENSINO MÉDIO INCOMPLETO,NATIVIDADE,0
5024,VEREADOR,GEANE COUTINHO DE SOUZA RIBEIRO,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,BRANCA,48,SUPERIOR INCOMPLETO,SÃO FRANCISCO DE ITABAPOANA,-1
5025,VEREADOR,MOISES RIBEIRO PIMENTEL,#NULO#,REDE SUSTENTABILIDADE,MASCULINO,BRANCA,50,ENSINO MÉDIO COMPLETO,RIO DAS OSTRAS,0
5026,VEREADOR,JOÃO BATISTA MARTINS LINHARES,#NULO#,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,BRANCA,58,ENSINO MÉDIO COMPLETO,VOLTA REDONDA,-1
5027,VEREADOR,FERNANDA CRISTINA FERREIRA VIEIRA,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,BRANCA,34,SUPERIOR INCOMPLETO,PETRÓPOLIS,-1
5028,VEREADOR,JOVERALDO DA SILVA,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,NEGRA,50,ENSINO MÉDIO COMPLETO,SÃO JOSÉ DO VALE DO RIO PRETO,-1
5029,VEREADOR,JONI DA SILVA BARCELLOS,#NULO#,REDE SUSTENTABILIDADE,MASCULINO,NEGRA,30,ENSINO MÉDIO COMPLETO,JAPERI,-1
5030,VEREADOR,ANGELICA TAVARES,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,BRANCA,43,SUPERIOR COMPLETO,MIGUEL PEREIRA,-1
5031,VEREADOR,MATHEUS JOSÉ DUARTE,#NULO#,PARTIDO SOCIAL LIBERAL,MASCULINO,BRANCA,33,ENSINO MÉDIO COMPLETO,SÃO FIDÉLIS,-1
5032,VEREADOR,PAULO SERGIO DE AZEVEDO,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,NEGRA,44,ENSINO MÉDIO COMPLETO,MIRACEMA,-1
5033,VEREADOR,GEIZA PINHEIRO PEREIRA DA SILVA,#NULO#,PARTIDO PÁTRIA LIVRE,FEMININO,BRANCA,58,ENSINO MÉDIO COMPLETO,ITAGUAÍ,0
5034,VEREADOR,CRISTIANE MORAIS DE CARVALHO,#NULO#,PARTIDO ECOLÓGICO NACIONAL,FEMININO,BRANCA,27,ENSINO MÉDIO COMPLETO,PORTO REAL,-1
5036,VEREADOR,GIOVANE DA SILVA LEAL,#NULO#,PARTIDO PÁTRIA LIVRE,MASCULINO,NEGRA,49,ENSINO MÉDIO COMPLETO,SÃO JOÃO DE MERITI,-1
5037,VEREADOR,ROSANA SOARES FIGUEIREDO,#NULO#,SOLIDARIEDADE,FEMININO,NEGRA,43,SUPERIOR COMPLETO,SILVA JARDIM,-1
5038,VEREADOR,SEBASTIAO NARCISO,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,BRANCA,67,LÊ E ESCREVE,VOLTA REDONDA,-1
5039,VEREADOR,PERLA RODRIGUES VALLE,#NULO#,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,BRANCA,31,SUPERIOR COMPLETO,MIGUEL PEREIRA,-1
5040,VEREADOR,DIEGO THURLER ORNELLAS,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,BRANCA,34,SUPERIOR COMPLETO,DUAS BARRAS,-1
5041,VEREADOR,LUCILENE RIBEIRO BARCELOS,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,33,ENSINO FUNDAMENTAL INCOMPLETO,SUMIDOURO,-1
5042,VEREADOR,JOSÉ DOMINGOS DO ROZÁRIO,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,62,ENSINO MÉDIO COMPLETO,ITAGUAÍ,0
5044,VEREADOR,SERGIO ROGERIO LEAL FRAGA,#NULO#,SOLIDARIEDADE,MASCULINO,BRANCA,51,ENSINO MÉDIO COMPLETO,MAGÉ,-1
5045,VEREADOR,ROMAR FLORENZANO BORGES,#NULO#,PARTIDO SOCIAL LIBERAL,MASCULINO,BRANCA,32,ENSINO MÉDIO COMPLETO,RESENDE,-1
5046,VEREADOR,SILVANIA DE ANDRADE CAMPOS,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,BRANCA,50,SUPERIOR COMPLETO,AREAL,0
5047,VEREADOR,MARCELO SILVA MORAES,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,NEGRA,40,ENSINO FUNDAMENTAL COMPLETO,CARMO,0
5048,VEREADOR,ERIC DA SILVA MOURA,#NULO#,PARTIDO VERDE,MASCULINO,BRANCA,47,SUPERIOR COMPLETO,SÃO GONÇALO,-1
5049,VEREADOR,JOCILENE ANDRADE,#NULO#,REDE SUSTENTABILIDADE,FEMININO,NEGRA,41,ENSINO MÉDIO COMPLETO,BELFORD ROXO,-1
5050,VEREADOR,FERNANDO DANIEL DA SILVA LIMA,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,BRANCA,44,ENSINO MÉDIO COMPLETO,ARARUAMA,0
5051,VEREADOR,NEREIDE FERREIRA PEDREGAL,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,NEGRA,57,SUPERIOR COMPLETO,RIO DE JANEIRO,-1
5052,VEREADOR,ARGENTINO DOS SANTOS,#NULO#,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,NEGRA,55,ENSINO FUNDAMENTAL INCOMPLETO,PARAÍBA DO SUL,-1
5053,VEREADOR,MARIELLEN BONIFÁCIO DA SILVA,#NULO#,PARTIDO DA MULHER BRASILEIRA,FEMININO,BRANCA,21,ENSINO MÉDIO COMPLETO,MAGÉ,-1
5054,VEREADOR,DIRLE JARDIM DE OLIVEIRA,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,BRANCA,65,ENSINO MÉDIO COMPLETO,PARAÍBA DO SUL,-1
5055,VEREADOR,RENATA ALEIXO DE MORAES,#NULO#,PARTIDO DOS TRABALHADORES,FEMININO,NEGRA,44,ENSINO MÉDIO COMPLETO,BELFORD ROXO,-1
5056,VEREADOR,FILIPE DA SILVA,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,NEGRA,32,ENSINO MÉDIO INCOMPLETO,BARRA MANSA,-1
5057,VEREADOR,FERNANDO DA SILVEIRA VASCONCELOS FERREIRA,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,27,SUPERIOR COMPLETO,VASSOURAS,0
5059,VEREADOR,FERNANDO BRUNO DE MELO GEOFFROY,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,BRANCA,38,ENSINO FUNDAMENTAL COMPLETO,SÃO JOSÉ DO VALE DO RIO PRETO,-1
5060,VEREADOR,ANDRÉA SILVA DE OLIVEIRA DE SOUZA,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,BRANCA,46,ENSINO MÉDIO COMPLETO,ENGENHEIRO PAULO DE FRONTIN,-1
5062,VEREADOR,ARMANDO MARINS DE CARVALHO FILHO,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,BRANCA,52,SUPERIOR COMPLETO,SÃO GONÇALO,-1
5063,VEREADOR,DARCIO ANDRIOLO MACHADO,#NULO#,DEMOCRATAS,MASCULINO,BRANCA,68,ENSINO FUNDAMENTAL INCOMPLETO,SÃO JOSÉ DO VALE DO RIO PRETO,-1
5064,VEREADOR,GUILHERME SILVA DE AZEVEDO,#NULO#,PARTIDO SOCIAL CRISTÃO,MASCULINO,BRANCA,28,SUPERIOR COMPLETO,SAPUCAIA,-1
5065,VEREADOR,ADEMIR LIMA DE CARVALHO,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,62,SUPERIOR COMPLETO,PARACAMBI,-1
5066,VEREADOR,ELIZABETH CANDIDA RAMOS DE OLIVEIRA,#NULO#,PARTIDO SOCIAL CRISTÃO,FEMININO,BRANCA,53,ENSINO FUNDAMENTAL COMPLETO,SAPUCAIA,-1
5067,VEREADOR,VALCIMAR TEIXEIRA FERREIRA,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,BRANCA,46,ENSINO MÉDIO COMPLETO,PIRAÍ,-1
5068,VEREADOR,ARNALDO VALENTIN DE LIMA,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,NEGRA,51,ENSINO MÉDIO COMPLETO,MESQUITA,-1
5069,VEREADOR,ISABELA MARIA SALEME FERNANDES,#NULO#,PARTIDO DA MULHER BRASILEIRA,FEMININO,BRANCA,58,SUPERIOR COMPLETO,RIO DE JANEIRO,0
5070,VEREADOR,CARLOS HENRIQUE DOS SANTOS CORDOVIL,#NULO#,PARTIDO TRABALHISTA NACIONAL,MASCULINO,NEGRA,29,ENSINO FUNDAMENTAL INCOMPLETO,TANGUÁ,0
